"","GEOID","year","tech","info","prof","per","total"
"3526",91210,2012,243,96,147,5.17,4699
"3527",91214,2012,299,8,291,7.5,3985
"3528",91221,2012,0,0,0,0,142
"3529",91222,2012,0,0,0,0,13
"3530",91224,2012,0,0,0,0,4
"3531",91225,2012,0,0,0,0,1
"3532",91226,2012,0,0,0,0,1
"3533",91301,2012,2074,794,1280,15.76,13156
"3534",91302,2012,3212,840,2372,20.17,15921
"3535",91303,2012,607,178,429,4.82,12593
"3536",91304,2012,937,209,728,7.61,12308
"3537",91305,2012,0,0,0,0,225
"3538",91306,2012,237,69,168,5.91,4008
"3539",91307,2012,214,51,163,3.36,6372
"3540",91308,2012,0,0,0,0,18
"3541",91309,2012,0,0,0,0,11
"3542",91310,2012,0,0,0,0,47
"3543",91311,2012,2911,938,1973,8.09,35991
"3544",91313,2012,0,0,0,0,307
"3545",91316,2012,1041,188,853,13.75,7570
"3546",91321,2012,415,200,215,5.59,7418
"3547",91322,2012,0,0,0,0,287
"3548",91324,2012,810,0,810,4.78,16939
"3549",91325,2012,221,30,191,2.38,9294
"3550",91326,2012,238,41,197,6.75,3527
"3551",91327,2012,0,0,0,0,10
"3552",91328,2012,0,0,0,0,2065
"3553",91330,2012,0,0,0,0,6124
"3554",91331,2012,329,0,329,2.74,11988
"3555",91334,2012,0,0,0,0,12
"3556",91335,2012,305,100,205,3.16,9647
"3557",91337,2012,0,0,0,0,14
"3558",91340,2012,142,0,142,1.28,11088
"3559",91341,2012,0,0,0,0,255
"3560",91342,2012,294,0,294,1.53,19202
"3561",91343,2012,385,41,344,4.19,9186
"3562",91344,2012,301,18,283,3.68,8169
"3563",91345,2012,357,0,357,8.06,4432
"3564",91346,2012,0,0,0,0,2045
"3565",91350,2012,387,60,327,4.63,8355
"3566",91351,2012,404,120,284,5.59,7230
"3567",91352,2012,453,25,428,2.6,17425
"3568",91353,2012,0,0,0,0,484
"3569",91354,2012,111,8,103,7.72,1438
"3570",91355,2012,3003,702,2301,6.48,46316
"3571",91356,2012,1125,171,954,9.4,11962
"3572",91357,2012,0,0,0,0,449
"3573",91361,2012,2486,393,2093,16.69,14895
"3574",91362,2012,2232,191,2041,11.24,19856
"3575",91364,2012,1788,278,1510,10.36,17265
"3576",91365,2012,0,0,0,0,249
"3577",91367,2012,4415,1319,3096,13.77,32061
"3578",91372,2012,0,0,0,0,7
"3579",91376,2012,0,0,0,0,22
"3580",91380,2012,0,0,0,0,1359
"3581",91381,2012,186,27,159,4.95,3755
"3582",91383,2012,0,0,0,0,1184
"3583",91384,2012,78,0,78,4.57,1708
"3584",91385,2012,0,0,0,0,10
"3585",91386,2012,0,0,0,0,29
"3586",91387,2012,99,44,55,6.23,1590
"3587",91390,2012,94,12,82,8.93,1053
"3588",91392,2012,0,0,0,0,2034
"3589",91393,2012,0,0,0,0,73
"3590",91394,2012,0,0,0,0,9
"3591",91395,2012,0,0,0,0,3
"3592",91396,2012,0,0,0,0,8
"3593",91401,2012,375,50,325,4.89,7669
"3594",91402,2012,190,80,110,1.65,11532
"3595",91403,2012,3864,1255,2609,26.25,14721
"3596",91404,2012,0,0,0,0,7
"3597",91405,2012,848,710,138,7.4,11456
"3598",91406,2012,2075,652,1423,9.58,21666
"3599",91407,2012,0,0,0,0,54
"3600",91408,2012,0,0,0,0,113
"3601",91409,2012,0,0,0,0,1055
"3602",91410,2012,0,0,0,0,17
"3603",91411,2012,1185,240,945,12.58,9422
"3604",91412,2012,0,0,0,0,107
"3605",91413,2012,0,0,0,0,120
"3606",91416,2012,0,0,0,0,16
"3607",91423,2012,1431,210,1221,14.44,9910
"3608",91426,2012,0,0,0,0,23
"3609",91436,2012,4164,499,3665,26.49,15718
"3610",91501,2012,74,35,39,4.47,1657
"3611",91502,2012,22835,20817,2018,55.11,41437
"3612",91503,2012,0,0,0,0,402
"3613",91504,2012,37451,31954,5497,75.92,49327
"3614",91505,2012,8284,3897,4387,32.1,25804
"3615",91506,2012,953,227,726,10.91,8738
"3616",91507,2012,0,0,0,0,62
"3617",91510,2012,310,253,57,26.98,1149
"3618",91521,2012,5991,5936,55,76.41,7841
"3619",91522,2012,5158,5158,0,95.91,5378
"3620",91523,2012,862,862,0,94.1,916
"3621",91601,2012,1609,1125,484,18.07,8906
"3622",91602,2012,679,309,370,15.32,4433
"3623",91603,2012,0,0,0,0,173
"3624",91604,2012,1413,495,918,12.85,10993
"3625",91605,2012,648,177,471,4.31,15042
"3626",91606,2012,503,123,380,6.19,8122
"3627",91607,2012,493,233,260,11.78,4184
"3628",91608,2012,10367,10195,172,75.97,13647
"3629",91609,2012,0,0,0,0,9
"3630",91610,2012,0,0,0,0,19
"3631",91614,2012,0,0,0,0,27
"3632",91615,2012,0,0,0,0,143
"3633",91616,2012,0,0,0,0,29
"3634",91702,2012,651,111,540,4.21,15445
"3635",91706,2012,1212,605,607,3.82,31697
"3636",91709,2012,540,11,529,4.72,11435
"3637",91710,2012,1206,301,905,3.42,35268
"3638",91711,2012,949,44,905,6.57,14448
"3639",91714,2012,0,0,0,0,75
"3640",91715,2012,0,0,0,0,1487
"3641",91716,2012,0,0,0,0,991
"3642",91722,2012,158,0,158,1.73,9140
"3643",91723,2012,485,132,353,7.04,6888
"3644",91724,2012,496,21,475,8.46,5862
"3645",91731,2012,709,215,494,4.34,16352
"3646",91732,2012,75,0,75,1.4,5366
"3647",91733,2012,494,0,494,2.72,18133
"3648",91734,2012,0,0,0,0,868
"3649",91740,2012,1246,118,1128,11.4,10934
"3650",91741,2012,145,6,139,3.34,4347
"3651",91744,2012,440,186,254,3.68,11962
"3652",91745,2012,1112,356,756,7.4,15030
"3653",91746,2012,286,0,286,1.88,15240
"3654",91747,2012,0,0,0,0,531
"3655",91748,2012,1312,265,1047,5.19,25257
"3656",91749,2012,0,0,0,0,809
"3657",91750,2012,385,59,326,3.81,10108
"3658",91754,2012,1803,317,1486,8.76,20580
"3659",91755,2012,102,0,102,3.31,3086
"3660",91759,2012,0,0,0,0,76
"3661",91765,2012,964,54,910,8.63,11167
"3662",91766,2012,250,0,250,1.91,13107
"3663",91767,2012,263,0,263,2.17,12117
"3664",91768,2012,503,70,433,2.9,17366
"3665",91769,2012,0,0,0,0,2763
"3666",91770,2012,708,75,633,4.57,15505
"3667",91773,2012,2170,1474,696,11.69,18570
"3668",91775,2012,116,11,105,4.75,2443
"3669",91776,2012,542,27,515,5.07,10685
"3670",91778,2012,0,0,0,0,956
"3671",91780,2012,250,68,182,4.71,5305
"3672",91788,2012,0,0,0,0,202
"3673",91789,2012,1141,59,1082,5.96,19130
"3674",91790,2012,1053,295,758,8.01,13139
"3675",91791,2012,538,257,281,7.32,7353
"3676",91792,2012,112,0,112,3.78,2964
"3677",91793,2012,0,0,0,0,76
"3678",91801,2012,843,226,617,5.98,14086
"3679",91802,2012,0,0,0,0,425
"3680",91803,2012,342,21,321,4.61,7419
"3681",92397,2012,7,0,7,1.72,408
"3682",92821,2012,2627,219,2408,7.79,33744
"3683",92823,2012,75,0,75,2.14,3512
"3684",93243,2012,0,0,0,0,1755
"3685",93510,2012,10,0,10,0.83,1198
"3686",93523,2012,523,0,523,61.46,851
"3687",93532,2012,0,0,0,0,176
"3688",93534,2012,1199,83,1116,5.56,21559
"3689",93535,2012,243,101,142,3.19,7614
"3690",93536,2012,347,106,241,3.57,9711
"3691",93539,2012,0,0,0,0,42
"3692",93543,2012,0,0,0,0,633
"3693",93544,2012,0,0,0,0,136
"3694",93550,2012,684,277,407,4.68,14626
"3695",93551,2012,610,200,410,5.55,10986
"3696",93552,2012,18,0,18,0.99,1817
"3697",93553,2012,0,0,0,0,232
"3698",93560,2012,26,0,26,2.15,1212
"3699",93563,2012,0,0,0,0,47
"3700",93584,2012,0,0,0,0,22
"3701",93586,2012,0,0,0,0,4
"3702",93590,2012,0,0,0,0,169
"3703",93591,2012,0,0,0,0,333
"3704",90001,2013,103,0,103,1.14,9070
"3705",90002,2013,0,0,0,0,3042
"3706",90003,2013,58,24,34,0.81,7161
"3707",90004,2013,1001,274,727,10.48,9551
"3708",90005,2013,428,301,127,7.43,5764
"3709",90006,2013,316,35,281,3.36,9398
"3710",90007,2013,394,72,322,2.76,14272
"3711",90008,2013,104,84,20,1.67,6219
"3712",90009,2013,0,0,0,0,3918
"3713",90010,2013,5336,588,4748,18.25,29233
"3714",90011,2013,128,0,128,1.14,11216
"3715",90012,2013,3771,2262,1509,2.5,151014
"3716",90013,2013,1090,157,933,8.15,13379
"3717",90014,2013,990,44,946,6.42,15426
"3718",90015,2013,1745,759,986,4.46,39167
"3719",90016,2013,828,447,381,8.48,9760
"3720",90017,2013,15539,1983,13556,25.41,61160
"3721",90018,2013,100,13,87,1.86,5366
"3722",90019,2013,289,36,253,3.58,8062
"3723",90020,2013,129,30,99,0.99,13065
"3724",90021,2013,732,0,732,2.63,27811
"3725",90022,2013,667,303,364,3.3,20227
"3726",90023,2013,328,0,328,1.65,19857
"3727",90024,2013,3882,867,3015,8,48551
"3728",90025,2013,8318,2521,5797,26.71,31137
"3729",90026,2013,552,160,392,6.25,8838
"3730",90027,2013,1386,994,392,5.61,24714
"3731",90028,2013,7107,3594,3513,24.09,29498
"3732",90029,2013,129,26,103,1.82,7099
"3733",90030,2013,0,0,0,0,254
"3734",90031,2013,266,0,266,2.69,9872
"3735",90032,2013,71,4,67,0.83,8569
"3736",90033,2013,236,0,236,1.18,19978
"3737",90034,2013,1023,310,713,9,11363
"3738",90035,2013,393,0,393,3.28,11967
"3739",90036,2013,5711,3297,2414,22.25,25664
"3740",90037,2013,108,0,108,1.3,8278
"3741",90038,2013,4722,3854,868,37.25,12676
"3742",90039,2013,518,91,427,5.27,9824
"3743",90040,2013,2493,0,2493,6.12,40760
"3744",90041,2013,264,0,264,3.5,7549
"3745",90042,2013,147,46,101,2.94,5006
"3746",90043,2013,31,0,31,0.61,5088
"3747",90044,2013,14,0,14,0.23,6022
"3748",90045,2013,4588,1664,2924,7.08,64773
"3749",90046,2013,1451,529,922,8.69,16706
"3750",90047,2013,69,21,48,1.26,5482
"3751",90048,2013,3483,907,2576,10.35,33658
"3752",90049,2013,5813,0,5813,27.28,21312
"3753",90050,2013,0,0,0,NA,0
"3754",90051,2013,0,0,0,0,132
"3755",90052,2013,0,0,0,0,2794
"3756",90053,2013,0,0,0,0,1
"3757",90054,2013,0,0,0,0,47
"3758",90055,2013,0,0,0,0,11
"3759",90056,2013,354,293,61,12.4,2854
"3760",90057,2013,524,25,499,4.79,10939
"3761",90058,2013,1359,71,1288,3.21,42298
"3762",90059,2013,0,0,0,0,4331
"3763",90060,2013,0,0,0,0,95
"3764",90061,2013,190,29,161,2.68,7096
"3765",90062,2013,24,0,24,0.92,2601
"3766",90063,2013,118,0,118,2.37,4974
"3767",90064,2013,10619,5101,5518,40.88,25977
"3768",90065,2013,747,455,292,8.13,9187
"3769",90066,2013,3520,757,2763,26.68,13192
"3770",90067,2013,10438,1936,8502,38.07,27417
"3771",90068,2013,1004,461,543,22.81,4402
"3772",90069,2013,2609,688,1921,13.87,18811
"3773",90070,2013,0,0,0,0,2
"3774",90071,2013,10438,0,10438,31.58,33057
"3775",90072,2013,0,0,0,0,11
"3776",90073,2013,0,0,0,0,4863
"3777",90075,2013,0,0,0,0,1
"3778",90076,2013,0,0,0,0,31
"3779",90077,2013,137,23,114,5.56,2464
"3780",90078,2013,0,0,0,0,20
"3781",90079,2013,72,22,50,5.73,1256
"3782",90080,2013,0,0,0,NA,0
"3783",90081,2013,0,0,0,0,10
"3784",90082,2013,0,0,0,NA,0
"3785",90086,2013,69,11,58,5.02,1375
"3786",90087,2013,0,0,0,0,5
"3787",90089,2013,0,0,0,0,506
"3788",90091,2013,0,0,0,0,16
"3789",90093,2013,0,0,0,0,79
"3790",90094,2013,310,0,310,16.87,1838
"3791",90095,2013,175,0,175,1.69,10338
"3792",90201,2013,145,0,145,0.82,17677
"3793",90202,2013,0,0,0,0,58
"3794",90209,2013,10,10,0,76.92,13
"3795",90210,2013,3044,1302,1742,14.17,21478
"3796",90211,2013,3138,360,2778,25.55,12282
"3797",90212,2013,2595,444,2151,16.41,15818
"3798",90213,2013,0,0,0,0,174
"3799",90220,2013,608,0,608,2.02,30162
"3800",90221,2013,92,0,92,0.78,11809
"3801",90222,2013,0,0,0,0,2949
"3802",90224,2013,0,0,0,0,157
"3803",90230,2013,3707,2354,1353,13.88,26717
"3804",90231,2013,0,0,0,0,9026
"3805",90232,2013,4876,1717,3159,30.25,16117
"3806",90233,2013,0,0,0,0,8
"3807",90239,2013,0,0,0,0,11
"3808",90240,2013,249,21,228,4.11,6055
"3809",90241,2013,421,128,293,2.19,19247
"3810",90242,2013,240,27,213,1.96,12235
"3811",90245,2013,20853,5027,15826,32.92,63351
"3812",90247,2013,202,0,202,1.37,14763
"3813",90248,2013,1536,520,1016,4.88,31474
"3814",90249,2013,264,0,264,2.55,10335
"3815",90250,2013,942,192,750,4.12,22839
"3816",90251,2013,0,0,0,0,73
"3817",90254,2013,748,294,454,12.52,5974
"3818",90255,2013,334,127,207,2.23,14966
"3819",90260,2013,238,12,226,4.13,5769
"3820",90261,2013,15,0,15,1.06,1419
"3821",90262,2013,80,0,80,0.75,10629
"3822",90263,2013,0,0,0,0,1788
"3823",90264,2013,0,0,0,0,9
"3824",90265,2013,1197,193,1004,16.12,7426
"3825",90266,2013,1719,500,1219,10.32,16657
"3826",90267,2013,0,0,0,0,162
"3827",90270,2013,23,0,23,0.57,4039
"3828",90272,2013,660,138,522,15.06,4383
"3829",90274,2013,678,206,472,9.41,7204
"3830",90275,2013,363,11,352,9.1,3990
"3831",90277,2013,980,85,895,8.66,11310
"3832",90278,2013,1616,234,1382,11.12,14527
"3833",90280,2013,689,83,606,2.66,25917
"3834",90290,2013,84,24,60,10.98,765
"3835",90291,2013,2071,988,1083,21.22,9760
"3836",90292,2013,2578,608,1970,20.13,12805
"3837",90293,2013,296,28,268,23.29,1271
"3838",90294,2013,0,0,0,0,5
"3839",90295,2013,0,0,0,0,5
"3840",90301,2013,335,107,228,2.45,13650
"3841",90302,2013,99,0,99,2.33,4255
"3842",90303,2013,60,0,60,1.11,5382
"3843",90304,2013,30,0,30,0.89,3383
"3844",90305,2013,0,0,0,0,973
"3845",90306,2013,0,0,0,0,215
"3846",90307,2013,0,0,0,0,7
"3847",90308,2013,0,0,0,0,16
"3848",90310,2013,0,0,0,0,122
"3849",90311,2013,0,0,0,0,9
"3850",90312,2013,0,0,0,0,34
"3851",90401,2013,6446,3150,3296,22.8,28270
"3852",90402,2013,560,135,425,25.29,2214
"3853",90403,2013,929,181,748,10.42,8915
"3854",90404,2013,7810,4543,3267,30.61,25511
"3855",90405,2013,4150,1294,2856,24.09,17229
"3856",90406,2013,0,0,0,0,373
"3857",90407,2013,0,0,0,0,18
"3858",90408,2013,0,0,0,0,15
"3859",90409,2013,0,0,0,0,4
"3860",90410,2013,0,0,0,0,38
"3861",90501,2013,2899,471,2428,11.95,24255
"3862",90502,2013,1295,0,1295,7.83,16539
"3863",90503,2013,2408,491,1917,8.2,29377
"3864",90504,2013,563,155,408,6.54,8613
"3865",90505,2013,2228,188,2040,7.53,29575
"3866",90506,2013,0,0,0,0,1633
"3867",90507,2013,0,0,0,0,100
"3868",90508,2013,0,0,0,0,2
"3869",90509,2013,0,0,0,0,5452
"3870",90510,2013,0,0,0,0,11
"3871",90601,2013,125,0,125,1.22,10274
"3872",90602,2013,284,0,284,3.15,9029
"3873",90603,2013,271,45,226,6.44,4207
"3874",90604,2013,55,0,55,1.99,2767
"3875",90605,2013,223,8,215,2.63,8466
"3876",90606,2013,163,0,163,3.02,5401
"3877",90607,2013,0,0,0,0,55
"3878",90608,2013,0,0,0,0,2035
"3879",90609,2013,0,0,0,0,14
"3880",90610,2013,0,0,0,0,8
"3881",90623,2013,157,157,0,2.17,7225
"3882",90630,2013,2333,606,1727,11.09,21040
"3883",90631,2013,494,115,379,3.26,15167
"3884",90637,2013,0,0,0,0,143
"3885",90638,2013,580,102,478,3.88,14952
"3886",90639,2013,0,0,0,0,1455
"3887",90640,2013,605,86,519,2.61,23215
"3888",90650,2013,532,166,366,2.37,22425
"3889",90651,2013,0,0,0,0,114
"3890",90652,2013,0,0,0,0,3
"3891",90660,2013,281,0,281,1.72,16356
"3892",90662,2013,0,0,0,0,12
"3893",90670,2013,1609,330,1279,3.03,53097
"3894",90701,2013,327,0,327,3.24,10089
"3895",90702,2013,0,0,0,0,514
"3896",90703,2013,3591,1878,1713,11.93,30094
"3897",90704,2013,0,0,0,0,2427
"3898",90706,2013,315,0,315,1.72,18262
"3899",90707,2013,0,0,0,0,79
"3900",90710,2013,106,19,87,1.51,7013
"3901",90711,2013,0,0,0,0,50
"3902",90712,2013,464,200,264,3.97,11691
"3903",90713,2013,36,0,36,1.09,3297
"3904",90714,2013,0,0,0,0,1140
"3905",90715,2013,26,0,26,2.03,1280
"3906",90716,2013,0,0,0,0,3944
"3907",90717,2013,172,18,154,4.59,3748
"3908",90723,2013,681,108,573,3.92,17388
"3909",90731,2013,600,108,492,5,11991
"3910",90732,2013,108,9,99,3.29,3286
"3911",90733,2013,0,0,0,0,74
"3912",90734,2013,0,0,0,0,6
"3913",90744,2013,140,27,113,1.24,11318
"3914",90745,2013,285,28,257,2.15,13286
"3915",90746,2013,966,51,915,6.7,14425
"3916",90747,2013,0,0,0,0,2161
"3917",90748,2013,0,0,0,0,464
"3918",90749,2013,34,0,34,2.59,1312
"3919",90755,2013,890,30,860,8.74,10179
"3920",90801,2013,158,0,158,2.01,7864
"3921",90802,2013,2748,253,2495,10.53,26099
"3922",90803,2013,121,121,0,0.94,12870
"3923",90804,2013,590,20,570,7.17,8231
"3924",90805,2013,139,0,139,1.02,13648
"3925",90806,2013,1216,73,1143,7.71,15778
"3926",90807,2013,1255,0,1255,10.07,12465
"3927",90808,2013,860,500,360,8.88,9690
"3928",90809,2013,0,0,0,0,115
"3929",90810,2013,805,237,568,5.67,14208
"3930",90813,2013,260,3,257,2.17,11961
"3931",90814,2013,66,0,66,3.44,1917
"3932",90815,2013,592,0,592,4.44,13333
"3933",90822,2013,0,0,0,0,2854
"3934",90831,2013,282,0,282,17.08,1651
"3935",90832,2013,0,0,0,0,10
"3936",90840,2013,0,0,0,0,5253
"3937",90846,2013,0,0,0,0,4610
"3938",90853,2013,0,0,0,0,4
"3939",91001,2013,336,98,238,9.22,3644
"3940",91003,2013,0,0,0,0,38
"3941",91006,2013,910,76,834,7.37,12352
"3942",91007,2013,746,110,636,5.72,13048
"3943",91008,2013,0,0,0,0,34
"3944",91009,2013,0,0,0,0,332
"3945",91010,2013,105,4,101,0.89,11830
"3946",91011,2013,346,90,256,5.7,6074
"3947",91012,2013,0,0,0,0,2
"3948",91016,2013,2531,192,2339,14.61,17327
"3949",91017,2013,0,0,0,0,237
"3950",91020,2013,263,0,263,9.31,2826
"3951",91021,2013,0,0,0,0,39
"3952",91024,2013,85,8,77,4.68,1815
"3953",91025,2013,0,0,0,0,21
"3954",91030,2013,717,96,621,11.38,6300
"3955",91031,2013,0,0,0,0,8
"3956",91040,2013,137,0,137,4.05,3381
"3957",91041,2013,0,0,0,0,33
"3958",91042,2013,209,41,168,5.39,3875
"3959",91043,2013,0,0,0,0,21
"3960",91046,2013,0,0,0,0,59
"3961",91066,2013,0,0,0,0,97
"3962",91077,2013,0,0,0,0,10
"3963",91101,2013,4654,581,4073,18.96,24544
"3964",91102,2013,0,0,0,0,10
"3965",91103,2013,1756,992,764,20.34,8633
"3966",91104,2013,247,51,196,5.21,4737
"3967",91105,2013,2750,1216,1534,16.56,16607
"3968",91106,2013,625,39,586,7.21,8665
"3969",91107,2013,1618,217,1401,9.13,17727
"3970",91108,2013,259,0,259,8.4,3084
"3971",91109,2013,0,0,0,0,13030
"3972",91114,2013,0,0,0,0,2
"3973",91115,2013,0,0,0,NA,0
"3974",91116,2013,0,0,0,0,14
"3975",91117,2013,0,0,0,0,4
"3976",91118,2013,0,0,0,0,14
"3977",91125,2013,0,0,0,0,67
"3978",91201,2013,908,447,461,6.87,13216
"3979",91202,2013,485,40,445,8.57,5661
"3980",91203,2013,3918,649,3269,20.81,18823
"3981",91204,2013,584,0,584,3.66,15972
"3982",91205,2013,565,141,424,5.15,10970
"3983",91206,2013,651,121,530,5.35,12158
"3984",91207,2013,262,10,252,17.81,1471
"3985",91208,2013,274,12,262,6.75,4057
"3986",91209,2013,0,0,0,0,113
"3987",91210,2013,251,96,155,5,5017
"3988",91214,2013,296,8,288,6.41,4620
"3989",91221,2013,0,0,0,0,159
"3990",91222,2013,0,0,0,0,9
"3991",91224,2013,0,0,0,0,4
"3992",91225,2013,0,0,0,0,1
"3993",91226,2013,0,0,0,0,2
"3994",91301,2013,2191,585,1606,17.42,12577
"3995",91302,2013,3557,819,2738,21.51,16537
"3996",91303,2013,696,219,477,5.41,12868
"3997",91304,2013,877,253,624,7.19,12204
"3998",91305,2013,0,0,0,0,198
"3999",91306,2013,218,80,138,4.73,4606
"4000",91307,2013,281,89,192,4.07,6901
"4001",91308,2013,0,0,0,0,27
"4002",91309,2013,0,0,0,0,9
"4003",91310,2013,0,0,0,0,40
"4004",91311,2013,2883,873,2010,7.83,36836
"4005",91313,2013,0,0,0,0,308
"4006",91316,2013,890,196,694,10.52,8459
"4007",91321,2013,394,167,227,5.22,7549
"4008",91322,2013,0,0,0,0,285
"4009",91324,2013,690,0,690,3.84,17987
"4010",91325,2013,225,24,201,2.21,10202
"4011",91326,2013,261,37,224,6.67,3913
"4012",91327,2013,0,0,0,0,5
"4013",91328,2013,0,0,0,0,1917
"4014",91330,2013,0,0,0,0,6397
"4015",91331,2013,353,0,353,2.64,13352
"4016",91334,2013,0,0,0,0,13
"4017",91335,2013,349,128,221,2.98,11695
"4018",91337,2013,0,0,0,0,13
"4019",91340,2013,242,110,132,2.14,11311
"4020",91341,2013,0,0,0,0,270
"4021",91342,2013,255,0,255,1.26,20203
"4022",91343,2013,275,41,234,2.73,10062
"4023",91344,2013,307,33,274,3.3,9289
"4024",91345,2013,323,0,323,6.65,4859
"4025",91346,2013,0,0,0,0,1962
"4026",91350,2013,372,76,296,4.33,8601
"4027",91351,2013,438,130,308,5.83,7509
"4028",91352,2013,549,54,495,2.92,18818
"4029",91353,2013,0,0,0,0,569
"4030",91354,2013,122,5,117,7.78,1568
"4031",91355,2013,3133,613,2520,6.44,48677
"4032",91356,2013,1139,146,993,9.12,12491
"4033",91357,2013,0,0,0,0,447
"4034",91361,2013,2750,354,2396,18.48,14882
"4035",91362,2013,2121,159,1962,10.52,20160
"4036",91364,2013,1896,303,1593,10.84,17487
"4037",91365,2013,0,0,0,0,246
"4038",91367,2013,4795,1210,3585,13.92,34446
"4039",91372,2013,0,0,0,0,8
"4040",91376,2013,0,0,0,0,13
"4041",91380,2013,0,0,0,0,1288
"4042",91381,2013,223,47,176,5.39,4137
"4043",91383,2013,0,0,0,0,1191
"4044",91384,2013,64,0,64,3.4,1883
"4045",91385,2013,0,0,0,0,11
"4046",91386,2013,0,0,0,0,29
"4047",91387,2013,99,23,76,5.14,1926
"4048",91390,2013,82,15,67,6.25,1313
"4049",91392,2013,0,0,0,0,1810
"4050",91393,2013,0,0,0,0,75
"4051",91394,2013,0,0,0,0,12
"4052",91395,2013,0,0,0,0,2
"4053",91396,2013,0,0,0,0,8
"4054",91401,2013,495,33,462,5.35,9250
"4055",91402,2013,184,71,113,1.38,13358
"4056",91403,2013,3566,1208,2358,22.85,15608
"4057",91404,2013,0,0,0,0,9
"4058",91405,2013,951,812,139,7.2,13210
"4059",91406,2013,1839,627,1212,7.96,23110
"4060",91407,2013,0,0,0,0,35
"4061",91408,2013,0,0,0,0,87
"4062",91409,2013,0,0,0,0,1044
"4063",91410,2013,0,0,0,0,16
"4064",91411,2013,1193,245,948,11.73,10171
"4065",91412,2013,0,0,0,0,98
"4066",91413,2013,0,0,0,0,187
"4067",91416,2013,0,0,0,0,24
"4068",91423,2013,1612,202,1410,14.89,10823
"4069",91426,2013,0,0,0,0,16
"4070",91436,2013,4267,513,3754,26.07,16365
"4071",91501,2013,94,38,56,3.77,2495
"4072",91502,2013,22131,14257,7874,54.56,40564
"4073",91503,2013,0,0,0,0,400
"4074",91504,2013,43328,36577,6751,75.98,57028
"4075",91505,2013,8788,3701,5087,33.26,26421
"4076",91506,2013,833,250,583,9.55,8724
"4077",91507,2013,0,0,0,0,44
"4078",91510,2013,0,0,0,0,1124
"4079",91521,2013,6268,6210,58,75.16,8340
"4080",91522,2013,5483,5483,0,95.62,5734
"4081",91523,2013,668,668,0,94.75,705
"4082",91601,2013,1618,1100,518,15.87,10193
"4083",91602,2013,692,266,426,14.24,4858
"4084",91603,2013,0,0,0,0,164
"4085",91604,2013,1232,458,774,11.08,11120
"4086",91605,2013,633,166,467,3.7,17093
"4087",91606,2013,522,116,406,5.12,10191
"4088",91607,2013,542,297,245,10.78,5030
"4089",91608,2013,11629,11488,141,77.46,15013
"4090",91609,2013,0,0,0,0,13
"4091",91610,2013,0,0,0,0,37
"4092",91614,2013,0,0,0,0,21
"4093",91615,2013,0,0,0,0,152
"4094",91616,2013,0,0,0,0,34
"4095",91617,2013,0,0,0,0,4
"4096",91702,2013,599,135,464,3.6,16631
"4097",91706,2013,1272,658,614,3.84,33139
"4098",91709,2013,621,12,609,5.15,12065
"4099",91710,2013,1419,303,1116,3.87,36666
"4100",91711,2013,931,30,901,6.67,13950
"4101",91714,2013,0,0,0,0,76
"4102",91715,2013,0,0,0,0,1672
"4103",91716,2013,0,0,0,0,1085
"4104",91722,2013,181,0,181,2.3,7872
"4105",91723,2013,396,113,283,5.8,6829
"4106",91724,2013,425,0,425,6.42,6620
"4107",91731,2013,737,258,479,4.25,17335
"4108",91732,2013,167,0,167,2.63,6339
"4109",91733,2013,611,0,611,3.15,19377
"4110",91734,2013,0,0,0,0,973
"4111",91740,2013,1183,98,1085,10.62,11142
"4112",91741,2013,116,6,110,2.5,4638
"4113",91744,2013,214,0,214,1.62,13206
"4114",91745,2013,1191,344,847,7.35,16195
"4115",91746,2013,490,184,306,3.02,16245
"4116",91747,2013,0,0,0,0,522
"4117",91748,2013,1360,281,1079,4.87,27923
"4118",91749,2013,0,0,0,0,838
"4119",91750,2013,441,58,383,4.01,11010
"4120",91754,2013,1985,324,1661,9.21,21555
"4121",91755,2013,117,3,114,2.87,4077
"4122",91759,2013,0,0,0,0,77
"4123",91765,2013,973,44,929,7.68,12665
"4124",91766,2013,191,0,191,1.31,14576
"4125",91767,2013,221,0,221,1.74,12733
"4126",91768,2013,462,74,388,2.61,17684
"4127",91769,2013,0,0,0,0,2653
"4128",91770,2013,510,93,417,3,17027
"4129",91773,2013,2460,1697,763,13.38,18379
"4130",91775,2013,129,13,116,4.25,3036
"4131",91776,2013,614,34,580,5.25,11692
"4132",91778,2013,0,0,0,0,976
"4133",91780,2013,268,63,205,4.38,6113
"4134",91788,2013,0,0,0,0,182
"4135",91789,2013,1046,57,989,5.09,20552
"4136",91790,2013,1117,325,792,7.48,14932
"4137",91791,2013,525,294,231,6.88,7633
"4138",91792,2013,106,0,106,2.86,3700
"4139",91793,2013,0,0,0,0,68
"4140",91801,2013,755,205,550,4.78,15802
"4141",91802,2013,0,0,0,0,422
"4142",91803,2013,630,38,592,7.21,8736
"4143",92397,2013,8,0,8,1.58,506
"4144",92821,2013,3008,211,2797,8.31,36217
