"","GEOID","NAME","variable","estimate","moe"
"4514","15338","ZCTA5 15338","medincome",48813,6127
"4515","15340","ZCTA5 15340","medincome",76985,5242
"4516","15341","ZCTA5 15341","medincome",56875,12368
"4517","15342","ZCTA5 15342","medincome",51010,10036
"4518","15344","ZCTA5 15344","medincome",52788,13152
"4519","15345","ZCTA5 15345","medincome",42857,10000
"4520","15346","ZCTA5 15346","medincome",30000,10063
"4521","15347","ZCTA5 15347","medincome",NA,NA
"4522","15348","ZCTA5 15348","medincome",40446,24721
"4523","15349","ZCTA5 15349","medincome",57734,6497
"4524","15350","ZCTA5 15350","medincome",57500,9650
"4525","15351","ZCTA5 15351","medincome",31537,3737
"4526","15352","ZCTA5 15352","medincome",46797,5186
"4527","15353","ZCTA5 15353","medincome",46250,18458
"4528","15357","ZCTA5 15357","medincome",43799,6332
"4529","15358","ZCTA5 15358","medincome",32845,30225
"4530","15359","ZCTA5 15359","medincome",68750,27425
"4531","15360","ZCTA5 15360","medincome",66458,6414
"4532","15361","ZCTA5 15361","medincome",NA,NA
"4533","15362","ZCTA5 15362","medincome",50000,10592
"4534","15363","ZCTA5 15363","medincome",41609,18646
"4535","15364","ZCTA5 15364","medincome",72841,16268
"4536","15366","ZCTA5 15366","medincome",39125,38527
"4537","15367","ZCTA5 15367","medincome",123866,11201
"4538","15368","ZCTA5 15368","medincome",33900,3365
"4539","15370","ZCTA5 15370","medincome",53949,3568
"4540","15376","ZCTA5 15376","medincome",58056,6790
"4541","15377","ZCTA5 15377","medincome",55179,9126
"4542","15378","ZCTA5 15378","medincome",NA,NA
"4543","15379","ZCTA5 15379","medincome",52917,14400
"4544","15380","ZCTA5 15380","medincome",47292,12993
"4545","15401","ZCTA5 15401","medincome",36773,2288
"4546","15410","ZCTA5 15410","medincome",39000,23330
"4547","15411","ZCTA5 15411","medincome",47500,10582
"4548","15412","ZCTA5 15412","medincome",55667,9231
"4549","15413","ZCTA5 15413","medincome",NA,NA
"4550","15417","ZCTA5 15417","medincome",42013,4466
"4551","15419","ZCTA5 15419","medincome",27382,9176
"4552","15420","ZCTA5 15420","medincome",NA,NA
"4553","15421","ZCTA5 15421","medincome",NA,NA
"4554","15422","ZCTA5 15422","medincome",12857,11406
"4555","15423","ZCTA5 15423","medincome",65954,16638
"4556","15424","ZCTA5 15424","medincome",32865,2008
"4557","15425","ZCTA5 15425","medincome",40103,3833
"4558","15427","ZCTA5 15427","medincome",47656,15159
"4559","15428","ZCTA5 15428","medincome",49803,8721
"4560","15429","ZCTA5 15429","medincome",83306,22579
"4561","15430","ZCTA5 15430","medincome",51000,43530
"4562","15431","ZCTA5 15431","medincome",36327,4942
"4563","15432","ZCTA5 15432","medincome",31667,10994
"4564","15433","ZCTA5 15433","medincome",50855,28722
"4565","15434","ZCTA5 15434","medincome",40625,18892
"4566","15435","ZCTA5 15435","medincome",43083,12074
"4567","15436","ZCTA5 15436","medincome",38125,10248
"4568","15437","ZCTA5 15437","medincome",48289,10577
"4569","15438","ZCTA5 15438","medincome",51607,10609
"4570","15440","ZCTA5 15440","medincome",55972,9983
"4571","15442","ZCTA5 15442","medincome",45313,5260
"4572","15443","ZCTA5 15443","medincome",29453,8961
"4573","15444","ZCTA5 15444","medincome",22353,11259
"4574","15445","ZCTA5 15445","medincome",52930,9649
"4575","15446","ZCTA5 15446","medincome",32647,30939
"4576","15447","ZCTA5 15447","medincome",NA,NA
"4577","15448","ZCTA5 15448","medincome",NA,NA
"4578","15449","ZCTA5 15449","medincome",50905,16220
"4579","15450","ZCTA5 15450","medincome",27500,26728
"4580","15451","ZCTA5 15451","medincome",35938,5437
"4581","15454","ZCTA5 15454","medincome",NA,NA
"4582","15455","ZCTA5 15455","medincome",32462,26484
"4583","15456","ZCTA5 15456","medincome",35590,9534
"4584","15458","ZCTA5 15458","medincome",34805,16247
"4585","15459","ZCTA5 15459","medincome",41306,7522
"4586","15460","ZCTA5 15460","medincome",26635,4382
"4587","15461","ZCTA5 15461","medincome",31202,1898
"4588","15462","ZCTA5 15462","medincome",NA,NA
"4589","15463","ZCTA5 15463","medincome",NA,NA
"4590","15464","ZCTA5 15464","medincome",50313,12322
"4591","15466","ZCTA5 15466","medincome",47222,7485
"4592","15467","ZCTA5 15467","medincome",42188,20050
"4593","15468","ZCTA5 15468","medincome",42130,10392
"4594","15469","ZCTA5 15469","medincome",45408,15276
"4595","15470","ZCTA5 15470","medincome",58212,2657
"4596","15472","ZCTA5 15472","medincome",88008,87843
"4597","15473","ZCTA5 15473","medincome",50347,6225
"4598","15474","ZCTA5 15474","medincome",47708,6691
"4599","15475","ZCTA5 15475","medincome",53636,19573
"4600","15476","ZCTA5 15476","medincome",NA,NA
"4601","15477","ZCTA5 15477","medincome",51146,5561
"4602","15478","ZCTA5 15478","medincome",39662,10109
"4603","15479","ZCTA5 15479","medincome",45489,7760
"4604","15480","ZCTA5 15480","medincome",43000,13580
"4605","15482","ZCTA5 15482","medincome",40526,10233
"4606","15483","ZCTA5 15483","medincome",43375,9143
"4607","15484","ZCTA5 15484","medincome",NA,NA
"4608","15486","ZCTA5 15486","medincome",52337,9887
"4609","15489","ZCTA5 15489","medincome",NA,NA
"4610","15490","ZCTA5 15490","medincome",23873,10336
"4611","15492","ZCTA5 15492","medincome",27344,14570
"4612","15501","ZCTA5 15501","medincome",44976,4158
"4613","15502","ZCTA5 15502","medincome",101250,17887
"4614","15510","ZCTA5 15510","medincome",NA,NA
"4615","15520","ZCTA5 15520","medincome",38917,29514
"4616","15521","ZCTA5 15521","medincome",51016,3286
"4617","15522","ZCTA5 15522","medincome",48340,3275
"4618","15530","ZCTA5 15530","medincome",46977,3442
"4619","15531","ZCTA5 15531","medincome",45089,6776
"4620","15532","ZCTA5 15532","medincome",40833,6396
"4621","15533","ZCTA5 15533","medincome",38393,6082
"4622","15534","ZCTA5 15534","medincome",45000,8900
"4623","15535","ZCTA5 15535","medincome",44671,5848
"4624","15536","ZCTA5 15536","medincome",59063,4009
"4625","15537","ZCTA5 15537","medincome",45454,3351
"4626","15538","ZCTA5 15538","medincome",46111,6272
"4627","15539","ZCTA5 15539","medincome",58869,15991
"4628","15540","ZCTA5 15540","medincome",34375,23181
"4629","15541","ZCTA5 15541","medincome",55793,6310
"4630","15542","ZCTA5 15542","medincome",52115,7398
"4631","15544","ZCTA5 15544","medincome",28375,15832
"4632","15545","ZCTA5 15545","medincome",40394,2085
"4633","15546","ZCTA5 15546","medincome",60707,2121
"4634","15547","ZCTA5 15547","medincome",47500,7304
"4635","15550","ZCTA5 15550","medincome",44750,4962
"4636","15551","ZCTA5 15551","medincome",50800,4928
"4637","15552","ZCTA5 15552","medincome",48145,3392
"4638","15554","ZCTA5 15554","medincome",48681,16681
"4639","15555","ZCTA5 15555","medincome",27083,25881
"4640","15557","ZCTA5 15557","medincome",50321,3576
"4641","15558","ZCTA5 15558","medincome",42589,7395
"4642","15559","ZCTA5 15559","medincome",43793,7175
"4643","15560","ZCTA5 15560","medincome",66750,5310
"4644","15561","ZCTA5 15561","medincome",38125,35594
"4645","15562","ZCTA5 15562","medincome",58125,46237
"4646","15563","ZCTA5 15563","medincome",44038,5610
"4647","15564","ZCTA5 15564","medincome",41827,9355
"4648","15601","ZCTA5 15601","medincome",54649,2355
"4649","15610","ZCTA5 15610","medincome",58125,12377
"4650","15611","ZCTA5 15611","medincome",28810,8787
"4651","15612","ZCTA5 15612","medincome",NA,NA
"4652","15613","ZCTA5 15613","medincome",53456,2781
"4653","15615","ZCTA5 15615","medincome",1e+05,48201
"4654","15616","ZCTA5 15616","medincome",NA,NA
"4655","15617","ZCTA5 15617","medincome",38333,5536
"4656","15618","ZCTA5 15618","medincome",40268,5699
"4657","15620","ZCTA5 15620","medincome",40897,6958
"4658","15621","ZCTA5 15621","medincome",NA,NA
"4659","15622","ZCTA5 15622","medincome",50729,24471
"4660","15623","ZCTA5 15623","medincome",52697,4646
"4661","15624","ZCTA5 15624","medincome",55993,9435
"4662","15625","ZCTA5 15625","medincome",NA,NA
"4663","15626","ZCTA5 15626","medincome",60151,8681
"4664","15627","ZCTA5 15627","medincome",46964,5162
"4665","15628","ZCTA5 15628","medincome",45139,15471
"4666","15629","ZCTA5 15629","medincome",41806,6347
"4667","15631","ZCTA5 15631","medincome",39423,8723
"4668","15632","ZCTA5 15632","medincome",65263,6007
"4669","15633","ZCTA5 15633","medincome",41719,40685
"4670","15634","ZCTA5 15634","medincome",61157,27517
"4671","15635","ZCTA5 15635","medincome",NA,NA
"4672","15636","ZCTA5 15636","medincome",105000,14171
"4673","15637","ZCTA5 15637","medincome",58438,9811
"4674","15638","ZCTA5 15638","medincome",53869,18295
"4675","15639","ZCTA5 15639","medincome",68899,7195
"4676","15640","ZCTA5 15640","medincome",68750,39814
"4677","15641","ZCTA5 15641","medincome",45357,6948
"4678","15642","ZCTA5 15642","medincome",67516,2022
"4679","15644","ZCTA5 15644","medincome",53077,3365
"4680","15646","ZCTA5 15646","medincome",53875,31986
"4681","15647","ZCTA5 15647","medincome",65329,22671
"4682","15650","ZCTA5 15650","medincome",50147,2656
"4683","15655","ZCTA5 15655","medincome",NA,NA
"4684","15656","ZCTA5 15656","medincome",49785,3843
"4685","15658","ZCTA5 15658","medincome",51481,4367
"4686","15660","ZCTA5 15660","medincome",57344,42258
"4687","15661","ZCTA5 15661","medincome",28571,18281
"4688","15662","ZCTA5 15662","medincome",NA,NA
"4689","15663","ZCTA5 15663","medincome",49750,12975
"4690","15665","ZCTA5 15665","medincome",50814,15447
"4691","15666","ZCTA5 15666","medincome",51378,3693
"4692","15668","ZCTA5 15668","medincome",90201,9170
"4693","15670","ZCTA5 15670","medincome",62612,10413
"4694","15671","ZCTA5 15671","medincome",60882,21628
"4695","15672","ZCTA5 15672","medincome",57262,7625
"4696","15673","ZCTA5 15673","medincome",49107,7442
"4697","15675","ZCTA5 15675","medincome",53000,18232
"4698","15676","ZCTA5 15676","medincome",33725,8449
"4699","15677","ZCTA5 15677","medincome",54554,23183
"4700","15678","ZCTA5 15678","medincome",48510,4559
"4701","15679","ZCTA5 15679","medincome",54740,11146
"4702","15680","ZCTA5 15680","medincome",51563,34203
"4703","15681","ZCTA5 15681","medincome",51094,6014
"4704","15683","ZCTA5 15683","medincome",47154,4828
"4705","15684","ZCTA5 15684","medincome",37451,8387
"4706","15686","ZCTA5 15686","medincome",50083,30697
"4707","15687","ZCTA5 15687","medincome",53235,6160
"4708","15688","ZCTA5 15688","medincome",39410,20765
"4709","15689","ZCTA5 15689","medincome",41761,22988
"4710","15690","ZCTA5 15690","medincome",42717,4646
"4711","15691","ZCTA5 15691","medincome",NA,NA
"4712","15692","ZCTA5 15692","medincome",56538,16450
"4713","15693","ZCTA5 15693","medincome",NA,NA
"4714","15695","ZCTA5 15695","medincome",39688,28377
"4715","15696","ZCTA5 15696","medincome",58306,5843
"4716","15697","ZCTA5 15697","medincome",45477,3948
"4717","15698","ZCTA5 15698","medincome",72620,21253
"4718","15701","ZCTA5 15701","medincome",42118,3689
"4719","15710","ZCTA5 15710","medincome",54500,49493
"4720","15711","ZCTA5 15711","medincome",52667,20742
"4721","15712","ZCTA5 15712","medincome",45313,35942
"4722","15713","ZCTA5 15713","medincome",25577,15756
"4723","15714","ZCTA5 15714","medincome",42815,1897
"4724","15715","ZCTA5 15715","medincome",46250,9456
"4725","15716","ZCTA5 15716","medincome",21316,6660
"4726","15717","ZCTA5 15717","medincome",48573,3347
"4727","15721","ZCTA5 15721","medincome",38281,5419
"4728","15722","ZCTA5 15722","medincome",42917,3515
"4729","15723","ZCTA5 15723","medincome",NA,NA
"4730","15724","ZCTA5 15724","medincome",40885,6427
"4731","15725","ZCTA5 15725","medincome",52260,5676
"4732","15727","ZCTA5 15727","medincome",36339,11376
"4733","15728","ZCTA5 15728","medincome",38589,3831
"4734","15729","ZCTA5 15729","medincome",37083,14419
"4735","15730","ZCTA5 15730","medincome",48438,3500
"4736","15731","ZCTA5 15731","medincome",51776,15830
"4737","15732","ZCTA5 15732","medincome",57321,8065
"4738","15733","ZCTA5 15733","medincome",34271,9144
"4739","15734","ZCTA5 15734","medincome",37237,11772
"4740","15736","ZCTA5 15736","medincome",52303,12111
"4741","15737","ZCTA5 15737","medincome",NA,NA
"4742","15738","ZCTA5 15738","medincome",35833,6095
"4743","15739","ZCTA5 15739","medincome",52031,14580
"4744","15741","ZCTA5 15741","medincome",61875,45718
"4745","15742","ZCTA5 15742","medincome",42986,3501
"4746","15744","ZCTA5 15744","medincome",45972,19602
"4747","15745","ZCTA5 15745","medincome",63500,20274
"4748","15746","ZCTA5 15746","medincome",60000,30828
"4749","15747","ZCTA5 15747","medincome",44722,7104
"4750","15748","ZCTA5 15748","medincome",47953,4605
"4751","15750","ZCTA5 15750","medincome",NA,NA
"4752","15752","ZCTA5 15752","medincome",NA,NA
"4753","15753","ZCTA5 15753","medincome",46000,5007
"4754","15754","ZCTA5 15754","medincome",69150,7017
"4755","15756","ZCTA5 15756","medincome",43036,7541
"4756","15757","ZCTA5 15757","medincome",42721,5705
"4757","15759","ZCTA5 15759","medincome",53220,4980
"4758","15760","ZCTA5 15760","medincome",NA,NA
"4759","15761","ZCTA5 15761","medincome",NA,NA
"4760","15762","ZCTA5 15762","medincome",63958,9223
"4761","15764","ZCTA5 15764","medincome",55625,17901
"4762","15765","ZCTA5 15765","medincome",64079,13157
"4763","15767","ZCTA5 15767","medincome",41250,1950
"4764","15770","ZCTA5 15770","medincome",61250,33438
"4765","15771","ZCTA5 15771","medincome",47625,3935
"4766","15772","ZCTA5 15772","medincome",40972,5896
"4767","15773","ZCTA5 15773","medincome",47625,7767
"4768","15774","ZCTA5 15774","medincome",54265,7047
"4769","15775","ZCTA5 15775","medincome",39167,20506
"4770","15776","ZCTA5 15776","medincome",52813,36798
"4771","15777","ZCTA5 15777","medincome",30156,12509
"4772","15778","ZCTA5 15778","medincome",40500,9290
"4773","15779","ZCTA5 15779","medincome",56731,19333
"4774","15780","ZCTA5 15780","medincome",63438,27309
"4775","15781","ZCTA5 15781","medincome",NA,NA
"4776","15783","ZCTA5 15783","medincome",46250,20829
"4777","15784","ZCTA5 15784","medincome",45833,7596
"4778","15801","ZCTA5 15801","medincome",45616,3379
"4779","15821","ZCTA5 15821","medincome",43125,11373
"4780","15823","ZCTA5 15823","medincome",46442,4588
"4781","15824","ZCTA5 15824","medincome",45188,3902
"4782","15825","ZCTA5 15825","medincome",46776,3421
"4783","15827","ZCTA5 15827","medincome",51328,6860
"4784","15828","ZCTA5 15828","medincome",41563,10289
"4785","15829","ZCTA5 15829","medincome",47763,5132
"4786","15832","ZCTA5 15832","medincome",39821,8870
"4787","15834","ZCTA5 15834","medincome",40448,2784
"4788","15840","ZCTA5 15840","medincome",45536,6679
"4789","15841","ZCTA5 15841","medincome",41563,26553
"4790","15845","ZCTA5 15845","medincome",44625,4722
"4791","15846","ZCTA5 15846","medincome",51904,4775
"4792","15847","ZCTA5 15847","medincome",31563,7489
"4793","15848","ZCTA5 15848","medincome",38182,5019
"4794","15849","ZCTA5 15849","medincome",46667,4631
"4795","15851","ZCTA5 15851","medincome",44483,2816
"4796","15853","ZCTA5 15853","medincome",47340,6073
"4797","15856","ZCTA5 15856","medincome",55750,6169
"4798","15857","ZCTA5 15857","medincome",48435,4412
"4799","15860","ZCTA5 15860","medincome",46513,5066
"4800","15861","ZCTA5 15861","medincome",29375,5857
"4801","15863","ZCTA5 15863","medincome",39500,9759
"4802","15864","ZCTA5 15864","medincome",48103,3655
"4803","15865","ZCTA5 15865","medincome",35441,5238
"4804","15866","ZCTA5 15866","medincome",55714,15695
"4805","15868","ZCTA5 15868","medincome",47583,5530
"4806","15870","ZCTA5 15870","medincome",52386,5025
"4807","15901","ZCTA5 15901","medincome",14631,1329
"4808","15902","ZCTA5 15902","medincome",32055,2285
"4809","15904","ZCTA5 15904","medincome",53013,3211
"4810","15905","ZCTA5 15905","medincome",51043,2477
"4811","15906","ZCTA5 15906","medincome",31793,2917
"4812","15909","ZCTA5 15909","medincome",42193,5908
"4813","15920","ZCTA5 15920","medincome",61111,11810
"4814","15921","ZCTA5 15921","medincome",35938,18945
"4815","15922","ZCTA5 15922","medincome",38636,21453
"4816","15923","ZCTA5 15923","medincome",46196,4501
"4817","15924","ZCTA5 15924","medincome",40486,8102
"4818","15925","ZCTA5 15925","medincome",35625,13352
"4819","15926","ZCTA5 15926","medincome",43259,3778
"4820","15927","ZCTA5 15927","medincome",47813,16676
"4821","15928","ZCTA5 15928","medincome",45690,7116
"4822","15929","ZCTA5 15929","medincome",8889,610
"4823","15930","ZCTA5 15930","medincome",31000,22701
"4824","15931","ZCTA5 15931","medincome",52884,3818
"4825","15934","ZCTA5 15934","medincome",93750,32405
"4826","15935","ZCTA5 15935","medincome",53112,7615
"4827","15936","ZCTA5 15936","medincome",41364,11447
"4828","15937","ZCTA5 15937","medincome",59766,16873
"4829","15938","ZCTA5 15938","medincome",46734,7159
"4830","15940","ZCTA5 15940","medincome",60592,5272
"4831","15942","ZCTA5 15942","medincome",50167,10765
"4832","15943","ZCTA5 15943","medincome",46540,3617
"4833","15944","ZCTA5 15944","medincome",46552,5062
"4834","15945","ZCTA5 15945","medincome",37344,9521
"4835","15946","ZCTA5 15946","medincome",44871,4743
"4836","15948","ZCTA5 15948","medincome",37717,17193
"4837","15949","ZCTA5 15949","medincome",45750,12292
"4838","15951","ZCTA5 15951","medincome",31250,29865
"4839","15952","ZCTA5 15952","medincome",53031,4153
"4840","15953","ZCTA5 15953","medincome",113529,98202
"4841","15954","ZCTA5 15954","medincome",40208,8594
"4842","15955","ZCTA5 15955","medincome",46048,7393
"4843","15956","ZCTA5 15956","medincome",34909,7133
"4844","15957","ZCTA5 15957","medincome",44500,15292
"4845","15958","ZCTA5 15958","medincome",56281,3896
"4846","15960","ZCTA5 15960","medincome",33566,4037
"4847","15961","ZCTA5 15961","medincome",43077,9660
"4848","15962","ZCTA5 15962","medincome",46250,17614
"4849","15963","ZCTA5 15963","medincome",42500,2837
"4850","16001","ZCTA5 16001","medincome",49082,2471
"4851","16002","ZCTA5 16002","medincome",66167,4337
"4852","16020","ZCTA5 16020","medincome",45694,5104
"4853","16022","ZCTA5 16022","medincome",49375,17651
"4854","16023","ZCTA5 16023","medincome",47222,7920
"4855","16024","ZCTA5 16024","medincome",73750,39259
"4856","16025","ZCTA5 16025","medincome",61633,5031
"4857","16027","ZCTA5 16027","medincome",66250,20096
"4858","16028","ZCTA5 16028","medincome",39643,4583
"4859","16029","ZCTA5 16029","medincome",46522,5738
"4860","16030","ZCTA5 16030","medincome",45313,14822
"4861","16033","ZCTA5 16033","medincome",63281,8110
"4862","16034","ZCTA5 16034","medincome",54071,4275
